1272.0,1756.0,1951.0,2675.0,2340.0,1476.0,1308.0,1254.0,0.0,0.0,1.0,0.0,1.0
46702.0,50438.0,51874.0,47224.0,50386.0,53638.0,40017.0,39987.0,0.0,0.0,1.0,1.0,1.0
47600.0,49753.0,35649.0,34899.0,52657.0,48779.0,44008.0,41605.0,0.0,0.0,1.0,2.0,1.0
70232.0,69188.0,26324.0,12205.0,10973.0,11544.0,30171.0,25343.0,0.0,0.0,1.0,3.0,1.0
53058.0,59250.0,47554.0,23208.0,12743.0,11015.0,7933.0,16063.0,0.0,0.0,1.0,4.0,1.0
30280.0,17265.0,47431.0,34087.0,22224.0,84366.0,75064.0,46562.0,0.0,0.0,1.0,5.0,1.0
58253.0,74900.0,31369.0,11781.0,11430.0,14443.0,38191.0,26633.0,0.0,0.0,1.0,6.0,1.0
2316.0,8173.0,2647.0,5539.0,3470.0,2235.0,1403.0,1437.0,0.0,0.0,1.0,0.0,2.0
18691.0,36703.0,34467.0,23469.0,34450.0,46955.0,9988.0,8457.0,0.0,0.0,1.0,1.0,2.0
28535.0,46364.0,10864.0,8906.0,19708.0,23260.0,23141.0,19536.0,0.0,0.0,1.0,2.0,2.0
59168.0,57927.0,17119.0,9954.0,8598.0,8965.0,21145.0,21534.0,0.0,0.0,1.0,3.0,2.0
42751.0,55439.0,32484.0,17490.0,11504.0,8374.0,7301.0,12717.0,0.0,0.0,1.0,4.0,2.0
23776.0,14253.0,34554.0,24687.0,19333.0,64427.0,55196.0,36984.0,0.0,0.0,1.0,5.0,2.0
53134.0,69232.0,25489.0,12537.0,10433.0,12055.0,32664.0,27764.0,0.0,0.0,1.0,6.0,2.0
2349.0,9692.0,3935.0,7691.0,4924.0,2814.0,1686.0,1563.0,0.0,0.0,1.0,0.0,3.0
17215.0,35234.0,24284.0,17585.0,27323.0,39715.0,8146.0,7296.0,0.0,0.0,1.0,1.0,3.0
31310.0,51444.0,13281.0,10329.0,28467.0,28144.0,21925.0,18634.0,0.0,0.0,1.0,2.0,3.0
45546.0,51918.0,12729.0,8900.0,6593.0,6420.0,22294.0,14980.0,0.0,0.0,1.0,3.0,3.0
49290.0,66487.0,44733.0,20596.0,10975.0,8678.0,8393.0,15879.0,0.0,0.0,1.0,4.0,3.0
15406.0,8798.0,22844.0,16930.0,11504.0,54640.0,47080.0,25593.0,0.0,0.0,1.0,5.0,3.0
38782.0,62149.0,19895.0,8723.0,8065.0,10986.0,29161.0,17672.0,0.0,0.0,1.0,6.0,3.0
1396.0,1918.0,4751.0,4874.0,3335.0,1750.0,1364.0,1308.0,0.0,0.0,1.0,0.0,4.0
17493.0,35969.0,26385.0,22103.0,32351.0,44239.0,10534.0,7759.0,0.0,0.0,1.0,1.0,4.0
32119.0,36546.0,8937.0,9866.0,29542.0,24865.0,24143.0,22104.0,0.0,0.0,1.0,2.0,4.0
62007.0,59336.0,17590.0,7655.0,6832.0,7356.0,28515.0,21066.0,0.0,0.0,1.0,3.0,4.0
51478.0,66369.0,43988.0,19950.0,11398.0,9104.0,9095.0,16133.0,0.0,0.0,1.0,4.0,4.0
26231.0,13792.0,31846.0,23140.0,18166.0,79855.0,71063.0,40333.0,0.0,0.0,1.0,5.0,4.0
43411.0,56893.0,21758.0,8411.0,7149.0,8430.0,26658.0,18720.0,0.0,0.0,1.0,6.0,4.0
1161.0,1231.0,1555.0,2250.0,1734.0,1217.0,1108.0,1150.0,0.0,1.0,1.0,0.0,1.0
14218.0,25018.0,31264.0,11491.0,38144.0,44077.0,12380.0,10005.0,0.0,1.0,1.0,1.0,1.0
11045.0,18460.0,11302.0,10149.0,27985.0,44757.0,24059.0,16679.0,0.0,1.0,1.0,2.0,1.0
39290.0,42475.0,25309.0,12079.0,9936.0,16582.0,21772.0,20382.0,0.0,1.0,1.0,3.0,1.0
28265.0,46046.0,38324.0,11384.0,13316.0,19644.0,18971.0,17688.0,0.0,1.0,1.0,4.0,1.0
22058.0,12276.0,22168.0,16641.0,9859.0,19626.0,20712.0,38152.0,0.0,1.0,1.0,5.0,1.0
32498.0,33806.0,29855.0,24489.0,16865.0,14117.0,21475.0,17772.0,0.0,1.0,1.0,6.0,1.0
1134.0,1196.0,1521.0,1935.0,1516.0,1175.0,1143.0,1125.0,0.0,1.0,1.0,0.0,2.0
18068.0,27757.0,32154.0,23166.0,40087.0,54497.0,14407.0,13246.0,0.0,1.0,1.0,1.0,2.0
7969.0,13470.0,8224.0,12202.0,33779.0,54642.0,26522.0,15189.0,0.0,1.0,1.0,2.0,2.0
34473.0,28802.0,11596.0,8432.0,10438.0,20444.0,16687.0,17030.0,0.0,1.0,1.0,3.0,2.0
25339.0,50157.0,41341.0,16408.0,8311.0,9917.0,8582.0,12081.0,0.0,1.0,1.0,4.0,2.0
25448.0,17250.0,36934.0,22344.0,14523.0,28916.0,20786.0,35065.0,0.0,1.0,1.0,5.0,2.0
18304.0,28682.0,28524.0,10931.0,11707.0,12082.0,16151.0,13623.0,0.0,1.0,1.0,6.0,2.0
1198.0,1342.0,2292.0,2735.0,1813.0,1268.0,1134.0,1167.0,0.0,1.0,1.0,0.0,3.0
8482.0,13738.0,12891.0,11123.0,25697.0,26949.0,8284.0,6265.0,0.0,1.0,1.0,1.0,3.0
8648.0,13958.0,8719.0,11055.0,22961.0,45373.0,18413.0,12302.0,0.0,1.0,1.0,2.0,3.0
30992.0,23204.0,11703.0,8016.0,6553.0,9263.0,16205.0,15403.0,0.0,1.0,1.0,3.0,3.0
32067.0,50730.0,39197.0,17320.0,7427.0,6144.0,12276.0,14431.0,0.0,1.0,1.0,4.0,3.0
30007.0,14089.0,32097.0,20451.0,11964.0,21827.0,25303.0,48131.0,0.0,1.0,1.0,5.0,3.0
11796.0,17867.0,15822.0,5681.0,6259.0,6887.0,10693.0,10382.0,0.0,1.0,1.0,6.0,3.0
1100.0,1266.0,2350.0,2828.0,1716.0,1248.0,1224.0,1120.0,0.0,1.0,1.0,0.0,4.0
7627.0,9971.0,13701.0,8364.0,24828.0,27079.0,6335.0,5105.0,0.0,1.0,1.0,1.0,4.0
8688.0,11323.0,8191.0,8243.0,24436.0,24043.0,25510.0,17251.0,0.0,1.0,1.0,2.0,4.0
22545.0,24428.0,12445.0,4909.0,4253.0,5208.0,16246.0,14874.0,0.0,1.0,1.0,3.0,4.0
20002.0,42870.0,32997.0,11884.0,4926.0,4284.0,7089.0,9615.0,0.0,1.0,1.0,4.0,4.0
24292.0,17738.0,18899.0,13037.0,9739.0,17372.0,10553.0,30244.0,0.0,1.0,1.0,5.0,4.0
14771.0,23847.0,27717.0,6886.0,9205.0,9088.0,14115.0,11595.0,0.0,1.0,1.0,6.0,4.0
1440.0,1295.0,1400.0,2861.0,2866.0,1278.0,1192.0,1102.0,0.0,2.0,1.0,0.0,1.0
