,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.834,0.549,0.848,0.846,0.838,0.716,0.833,0.742,0.5750602867148976,0.3737141120709414,0.5,20,0,3,0.503,0.56,0.74,0.839
1,0.826,0.581,0.848,0.846,0.835,0.711,0.841,0.737,0.5521780381305199,0.5347495629784699,0.5,20,0,4,0.566,0.515,0.74,0.839
2,0.799,0.511,0.848,0.845,0.811,0.714,0.828,0.745,0.5758106200152755,0.5758342613226058,0.5,20,0,5,0.636,0.569,0.74,0.839
3,0.803,0.548,0.848,0.845,0.793,0.741,0.823,0.746,0.5317541634481457,0.6038901851975009,0.5,20,0,6,0.714,0.64,0.74,0.84
4,0.802,0.734,0.848,0.845,0.829,0.807,0.828,0.799,0.4269446839322615,0.5394899988174744,0.5,20,0,7,0.838,0.795,0.74,0.839
5,0.795,0.768,0.848,0.845,0.823,0.803,0.817,0.796,0.4504117980834085,0.4626755860675097,0.5,20,0,8,0.808,0.794,0.74,0.839
6,0.801,0.785,0.848,0.845,0.814,0.802,0.808,0.804,0.5020549117429406,0.51117226433784,0.5,20,0,9,0.8,0.813,0.74,0.839
7,0.799,0.791,0.847,0.845,0.811,0.801,0.806,0.803,0.5093917475189722,0.4872518970365503,0.5,20,0,10,0.811,0.811,0.74,0.839
8,0.809,0.802,0.848,0.845,0.828,0.809,0.833,0.816,0.5098869904169342,0.5265238553387093,0.5,20,0,11,0.823,0.82,0.74,0.839
9,0.824,0.792,0.848,0.845,0.844,0.822,0.831,0.822,0.508565036889786,0.49246274039154475,0.5,20,0,12,0.833,0.816,0.74,0.839
10,0.822,0.803,0.848,0.845,0.834,0.82,0.839,0.823,0.4855589809138513,0.5253777519946223,0.5,20,0,13,0.833,0.814,0.74,0.839
11,0.822,0.804,0.847,0.845,0.828,0.816,0.832,0.816,0.4869513723177772,0.5182543070858902,0.5,20,0,14,0.82,0.813,0.74,0.839
12,0.82,0.803,0.847,0.845,0.828,0.816,0.831,0.818,0.49039162784124135,0.5223239523045508,0.5,20,0,15,0.824,0.82,0.74,0.839
13,0.826,0.808,0.847,0.845,0.832,0.818,0.839,0.823,0.48573627997868274,0.5230150768646076,0.5,20,0,16,0.831,0.813,0.74,0.839
14,0.828,0.821,0.847,0.845,0.84,0.831,0.841,0.831,0.47579636893353416,0.5227272727272727,0.5,20,0,17,0.837,0.825,0.74,0.839
15,0.828,0.823,0.847,0.845,0.841,0.829,0.841,0.829,0.47175305763143055,0.5199741481716523,0.5,20,0,18,0.837,0.822,0.74,0.839
16,0.837,0.825,0.847,0.845,0.841,0.833,0.841,0.834,0.4879577452440872,0.5196192192865986,0.5,20,0,19,0.841,0.844,0.74,0.839
17,0.828,0.82,0.847,0.845,0.839,0.827,0.841,0.83,0.4749750593232095,0.5345425509469661,0.5,20,0,20,0.841,0.825,0.74,0.839
18,0.831,0.817,0.847,0.845,0.838,0.83,0.837,0.828,0.46116405796790993,0.5456024813156454,0.5,20,0,21,0.833,0.829,0.74,0.839
19,0.83,0.818,0.847,0.846,0.841,0.831,0.84,0.83,0.4704118643762103,0.5227608887705465,0.5,20,0,22,0.819,0.825,0.74,0.839
20,0.832,0.821,0.847,0.846,0.841,0.831,0.842,0.83,0.44023595933927817,0.546885838955065,0.5,20,0,23,0.817,0.83,0.74,0.839
21,0.838,0.819,0.847,0.846,0.845,0.832,0.844,0.831,0.4608358603125207,0.5285971343821454,0.5,20,0,24,0.818,0.832,0.74,0.839
22,0.847,0.838,0.847,0.846,0.848,0.836,0.848,0.836,0.4659391356044671,0.5153779093831904,0.5,20,0,25,0.818,0.836,0.74,0.839
23,0.84,0.832,0.847,0.846,0.844,0.833,0.846,0.837,0.4588391106091021,0.5104015610445509,0.5,20,0,26,0.818,0.831,0.74,0.839
24,0.839,0.834,0.847,0.846,0.846,0.833,0.844,0.836,0.4760043452126949,0.5094266831017155,0.5,20,0,27,0.818,0.831,0.74,0.839
25,0.839,0.841,0.847,0.846,0.844,0.836,0.846,0.841,0.49425367289101807,0.49528728469886507,0.5,20,0,28,0.828,0.831,0.74,0.839
26,0.84,0.84,0.847,0.846,0.845,0.837,0.847,0.841,0.49417550422069145,0.4948636869567383,0.5,20,0,29,0.829,0.834,0.74,0.839
