,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
0,0.738,0.557,0.513,0.512,0.811,0.613,0.638,0.615,0.54332350879407,0.533176149576233,0.5,20,0,3
1,0.805,0.722,0.513,0.512,0.829,0.78,0.756,0.7,0.5057650289414961,0.5622489539553573,0.5,20,0,4
2,0.805,0.802,0.513,0.512,0.833,0.818,0.811,0.788,0.5374919677193253,0.5240892850886444,0.5,20,0,5
3,0.807,0.804,0.513,0.512,0.836,0.813,0.791,0.762,0.5461587733894666,0.53922920313233,0.5,20,0,6
4,0.82,0.808,0.513,0.512,0.84,0.815,0.808,0.778,0.5485336281381954,0.5400528589712676,0.5,20,0,7
5,0.818,0.805,0.513,0.512,0.834,0.819,0.809,0.771,0.5260861369054336,0.5524863368702237,0.5,20,0,8
6,0.809,0.791,0.513,0.512,0.831,0.806,0.8,0.768,0.5287240832723845,0.5706937231208651,0.5,20,0,9
7,0.805,0.786,0.513,0.512,0.833,0.808,0.813,0.781,0.5310165697200351,0.5577147894041318,0.5,20,0,10
8,0.817,0.797,0.513,0.512,0.838,0.81,0.822,0.781,0.5479454689385705,0.56333006172146,0.5,20,0,11
9,0.833,0.792,0.513,0.512,0.841,0.81,0.833,0.779,0.5319461030050496,0.5436700630664375,0.5,20,0,12
10,0.825,0.807,0.513,0.512,0.842,0.816,0.823,0.801,0.5527680833204436,0.5433397842652701,0.5,20,0,13
11,0.815,0.805,0.513,0.512,0.838,0.817,0.822,0.785,0.541534793565492,0.5352243879713106,0.5,20,0,14
12,0.815,0.804,0.513,0.512,0.838,0.817,0.825,0.787,0.5378702174144241,0.5412286992575646,0.5,20,0,15
13,0.814,0.817,0.513,0.512,0.842,0.816,0.827,0.799,0.5405597298743425,0.5296682053435697,0.5,20,0,16
14,0.815,0.816,0.513,0.512,0.84,0.817,0.828,0.799,0.536951872208118,0.5312516983854544,0.5,20,0,17
15,0.825,0.815,0.513,0.512,0.839,0.819,0.833,0.799,0.5559175808155997,0.5324705279262102,0.5,20,0,18
