,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.793,0.74,0.5,0.5,0.834,0.829,0.804,0.791,0.5,0.5,0.5,20,9,3,0.5,0.783,0.731,0.5
1,0.842,0.808,0.5,0.5,0.839,0.82,0.769,0.793,0.553859521970369,0.5156984744453483,0.5,20,9,4,0.811,0.831,0.73,0.5
2,0.838,0.821,0.5,0.5,0.839,0.826,0.802,0.8,0.5382098664837462,0.5,0.5,20,9,5,0.815,0.831,0.73,0.5
3,0.831,0.823,0.5,0.5,0.837,0.834,0.81,0.801,0.5474780577498763,0.5,0.5,20,9,6,0.833,0.831,0.73,0.5
4,0.831,0.823,0.5,0.5,0.839,0.827,0.817,0.805,0.5075201860714036,0.5,0.5,20,9,7,0.845,0.831,0.73,0.5
5,0.842,0.812,0.5,0.5,0.839,0.829,0.825,0.819,0.5,0.4822244497844197,0.5,20,9,8,0.827,0.837,0.73,0.5
6,0.829,0.809,0.5,0.5,0.834,0.825,0.838,0.823,0.5,0.506808952710045,0.5,20,9,9,0.802,0.821,0.731,0.5
7,0.836,0.821,0.5,0.5,0.837,0.823,0.827,0.815,0.5198550764042651,0.5,0.5,20,9,10,0.78,0.831,0.731,0.5
8,0.838,0.816,0.5,0.5,0.837,0.823,0.82,0.806,0.534365928935812,0.5054767053979572,0.5,20,9,11,0.78,0.825,0.731,0.5
9,0.831,0.811,0.5,0.5,0.84,0.813,0.802,0.801,0.5048507834254113,0.5151398722054921,0.5,20,9,12,0.78,0.825,0.731,0.5
10,0.834,0.818,0.5,0.5,0.834,0.819,0.785,0.786,0.5,0.5043522498571467,0.5,20,9,13,0.78,0.842,0.732,0.5
11,0.837,0.817,0.5,0.5,0.842,0.823,0.792,0.786,0.503945946108988,0.5163484933286553,0.5,20,9,14,0.818,0.842,0.733,0.5
12,0.834,0.814,0.5,0.5,0.842,0.832,0.813,0.812,0.5036085383564683,0.5111474222762825,0.5,20,9,15,0.803,0.842,0.732,0.5
13,0.835,0.816,0.5,0.5,0.843,0.832,0.816,0.815,0.5102442176812657,0.5102442176812657,0.5,20,9,16,0.805,0.842,0.731,0.5
14,0.836,0.822,0.5,0.5,0.842,0.834,0.822,0.822,0.5094755930890447,0.5094755930890447,0.5,20,9,17,0.816,0.84,0.731,0.5
15,0.833,0.82,0.5,0.5,0.831,0.822,0.833,0.819,0.5326303761522271,0.508813654284237,0.5,20,9,18,0.816,0.841,0.731,0.5
16,0.835,0.829,0.5,0.5,0.833,0.826,0.829,0.816,0.5084475212597129,0.5192252226548988,0.5,20,9,19,0.816,0.84,0.731,0.5
17,0.834,0.823,0.5,0.5,0.829,0.824,0.833,0.816,0.528681903648403,0.5199256851998562,0.5,20,9,20,0.821,0.84,0.731,0.5
18,0.842,0.825,0.5,0.5,0.836,0.826,0.832,0.817,0.4918356747500698,0.5082062501600721,0.5,20,9,21,0.821,0.84,0.732,0.5
19,0.839,0.825,0.5,0.5,0.833,0.827,0.834,0.817,0.4898211701868551,0.5077049026558391,0.5,20,9,22,0.82,0.837,0.732,0.5
20,0.839,0.83,0.5,0.5,0.84,0.824,0.826,0.815,0.5024546581116327,0.507261018258387,0.5,20,9,23,0.822,0.842,0.732,0.5
21,0.827,0.824,0.5,0.5,0.826,0.824,0.831,0.809,0.5091645673720859,0.5249567385797222,0.5,20,9,24,0.819,0.816,0.732,0.5
22,0.825,0.817,0.5,0.5,0.822,0.821,0.821,0.803,0.5088943914746511,0.5108455194365964,0.5,20,9,25,0.819,0.819,0.732,0.5
23,0.825,0.815,0.5,0.5,0.823,0.82,0.821,0.809,0.5084388251929748,0.5122180423203233,0.5,20,9,26,0.819,0.819,0.732,0.5
24,0.832,0.812,0.5,0.5,0.829,0.82,0.831,0.811,0.5178044610441703,0.5023161747066525,0.5,20,9,27,0.818,0.821,0.732,0.5
25,0.842,0.819,0.5,0.5,0.839,0.821,0.835,0.815,0.5144280219509343,0.5090448322518348,0.5,20,9,28,0.811,0.839,0.731,0.5
26,0.842,0.821,0.5,0.5,0.84,0.823,0.831,0.814,0.5137510921726332,0.5022739622018234,0.5,20,9,29,0.809,0.839,0.731,0.5
27,0.836,0.826,0.5,0.5,0.834,0.826,0.832,0.817,0.5181044424642963,0.5075096748539958,0.5,20,9,30,0.811,0.839,0.731,0.5
28,0.836,0.824,0.5,0.5,0.832,0.826,0.83,0.815,0.5097794268116832,0.5099172222152611,0.5,20,9,31,0.811,0.839,0.731,0.5
29,0.834,0.824,0.5,0.5,0.832,0.825,0.825,0.817,0.5093558048032342,0.509323894663877,0.5,20,9,32,0.811,0.839,0.731,0.5
30,0.837,0.822,0.5,0.5,0.833,0.824,0.829,0.818,0.5138602959459415,0.5122237177617713,0.5,20,9,33,0.811,0.841,0.731,0.5
31,0.836,0.825,0.5,0.5,0.834,0.825,0.831,0.819,0.511741309980325,0.5052275474006187,0.5,20,9,34,0.812,0.841,0.731,0.5
32,0.842,0.829,0.5,0.5,0.837,0.826,0.829,0.815,0.5144759877932481,0.5098194913154234,0.5,20,9,35,0.814,0.841,0.731,0.5
33,0.831,0.823,0.5,0.5,0.83,0.824,0.836,0.822,0.5140385049124534,0.5092152571443623,0.5,20,9,36,0.804,0.816,0.732,0.5
34,0.835,0.82,0.5,0.5,0.828,0.824,0.833,0.822,0.51049638344776,0.5074623238440368,0.5,20,9,37,0.808,0.818,0.732,0.5
35,0.836,0.823,0.5,0.5,0.837,0.825,0.828,0.812,0.5130727971798608,0.5129981884236947,0.5,20,9,38,0.812,0.825,0.732,0.5
36,0.835,0.824,0.5,0.5,0.831,0.824,0.831,0.815,0.5021470836894402,0.5034309064936182,0.5,20,9,39,0.81,0.826,0.732,0.5
37,0.833,0.821,0.5,0.5,0.833,0.826,0.831,0.815,0.5048742604282828,0.5087811837003233,0.5,20,9,40,0.81,0.826,0.732,0.5
38,0.834,0.824,0.5,0.5,0.831,0.824,0.826,0.815,0.5019828129810828,0.5057633780184339,0.5,20,9,41,0.81,0.831,0.732,0.5
39,0.835,0.824,0.5,0.5,0.833,0.824,0.827,0.816,0.5019090564381143,0.5069006091009691,0.5,20,9,42,0.808,0.831,0.732,0.5
40,0.836,0.823,0.5,0.5,0.833,0.824,0.833,0.818,0.5100138559972256,0.5125682272404166,0.5,20,9,43,0.813,0.82,0.732,0.5
41,0.837,0.828,0.5,0.5,0.837,0.826,0.834,0.822,0.5084917849208868,0.49792241742346066,0.5,20,9,44,0.818,0.82,0.732,0.5
42,0.836,0.822,0.5,0.5,0.829,0.825,0.831,0.819,0.5094296483313249,0.5053203155006447,0.5,20,9,45,0.816,0.82,0.733,0.5
43,0.832,0.825,0.5,0.5,0.83,0.826,0.83,0.823,0.5091711168045712,0.5079889363297767,0.5,20,9,46,0.817,0.82,0.733,0.5
44,0.836,0.831,0.5,0.5,0.834,0.83,0.832,0.828,0.5081544247505911,0.5105286911518829,0.5,20,9,47,0.817,0.82,0.733,0.5
45,0.837,0.83,0.5,0.5,0.835,0.834,0.834,0.827,0.5079353946724687,0.5102442176812656,0.5,20,9,48,0.817,0.82,0.733,0.5
46,0.843,0.832,0.5,0.5,0.838,0.834,0.833,0.824,0.5011394551144894,0.5045098049016985,0.5,20,9,49,0.817,0.82,0.733,0.5
47,0.84,0.832,0.5,0.5,0.838,0.833,0.831,0.824,0.5011088038146376,0.5043908119578339,0.5,20,9,50,0.82,0.82,0.733,0.5
48,0.838,0.832,0.5,0.5,0.838,0.826,0.828,0.821,0.5031976399009961,0.5074155668227817,0.5,20,9,51,0.819,0.82,0.733,0.5
49,0.837,0.835,0.5,0.5,0.839,0.827,0.829,0.82,0.5062003562088675,0.5082593740796664,0.5,20,9,52,0.819,0.821,0.732,0.5
50,0.835,0.834,0.5,0.5,0.838,0.828,0.83,0.82,0.5050558243365586,0.5080602875962039,0.5,20,9,53,0.818,0.821,0.732,0.5
51,0.839,0.836,0.5,0.5,0.837,0.831,0.83,0.821,0.5068880403618214,0.5078705540552388,0.5,20,9,54,0.818,0.821,0.732,0.5
52,0.841,0.839,0.5,0.5,0.841,0.832,0.83,0.821,0.5067298563764584,0.5076895303274375,0.5,20,9,55,0.818,0.821,0.732,0.5
53,0.841,0.833,0.5,0.5,0.841,0.829,0.83,0.821,0.5037907367907343,0.5075132922952661,0.5,20,9,56,0.818,0.821,0.732,0.5
54,0.84,0.834,0.5,0.5,0.84,0.828,0.831,0.822,0.5046233773223372,0.5109871673858315,0.5,20,9,57,0.818,0.821,0.732,0.5
55,0.843,0.831,0.5,0.5,0.838,0.829,0.833,0.821,0.5045638144475465,0.5099415557470937,0.5,20,9,58,0.818,0.82,0.732,0.5
56,0.843,0.837,0.5,0.5,0.84,0.835,0.831,0.823,0.5064295562421217,0.5129124550221298,0.5,20,9,59,0.82,0.823,0.731,0.5
57,0.845,0.838,0.5,0.5,0.841,0.839,0.831,0.824,0.5072008016339837,0.5071992020079003,0.5,20,9,60,0.822,0.841,0.731,0.5
58,0.846,0.84,0.5,0.5,0.84,0.842,0.832,0.826,0.508836633594431,0.5070447818862849,0.5,20,9,61,0.822,0.841,0.731,0.5
59,0.848,0.839,0.5,0.5,0.842,0.835,0.836,0.826,0.5026333970121951,0.5098698531207851,0.5,20,9,62,0.822,0.84,0.731,0.5
60,0.848,0.841,0.5,0.5,0.846,0.836,0.838,0.826,0.5025882543327295,0.5043513047751504,0.5,20,9,63,0.823,0.84,0.731,0.5
61,0.845,0.842,0.5,0.5,0.845,0.84,0.839,0.831,0.4973416559601088,0.5041801187116857,0.5,20,9,64,0.824,0.84,0.732,0.5
62,0.844,0.844,0.5,0.5,0.844,0.84,0.834,0.832,0.5050045453733061,0.5058362136829149,0.5,20,9,65,0.824,0.842,0.733,0.5
63,0.846,0.843,0.5,0.5,0.845,0.84,0.836,0.827,0.5116150108632594,0.505719211381928,0.5,20,9,66,0.823,0.842,0.733,0.5
64,0.848,0.843,0.5,0.5,0.842,0.841,0.836,0.83,0.5082134995791499,0.5097987219301463,0.5,20,9,67,0.826,0.838,0.733,0.5
65,0.847,0.845,0.5,0.5,0.844,0.842,0.836,0.832,0.508829406899201,0.5040058513834783,0.5,20,9,68,0.826,0.838,0.733,0.5
66,0.846,0.845,0.5,0.5,0.846,0.842,0.84,0.829,0.5063406454315529,0.5039642896273467,0.5,20,9,69,0.826,0.842,0.733,0.5
67,0.843,0.842,0.5,0.5,0.844,0.842,0.837,0.835,0.5023516738172902,0.5062793281145084,0.5,20,9,70,0.826,0.841,0.733,0.5
68,0.849,0.844,0.5,0.5,0.842,0.842,0.834,0.827,0.49996196039179974,0.5054646069085873,0.5,20,9,71,0.826,0.842,0.733,0.5
69,0.849,0.845,0.5,0.5,0.842,0.842,0.835,0.828,0.5007179474839758,0.504544567143348,0.5,20,9,72,0.826,0.842,0.733,0.5
70,0.849,0.842,0.5,0.5,0.842,0.838,0.837,0.83,0.5044562828542322,0.5036643594326154,0.5,20,9,73,0.826,0.842,0.733,0.5
71,0.849,0.842,0.5,0.5,0.842,0.837,0.836,0.829,0.5051063699608862,0.5043051776932128,0.5,20,9,74,0.826,0.842,0.733,0.5
72,0.844,0.842,0.5,0.5,0.845,0.839,0.837,0.828,0.49847791238112915,0.4991229781682265,0.5,20,9,75,0.83,0.842,0.733,0.5
73,0.842,0.84,0.5,0.5,0.845,0.839,0.84,0.828,0.5040575953045853,0.49913870393829507,0.5,20,9,76,0.83,0.842,0.735,0.5
74,0.845,0.843,0.5,0.5,0.846,0.84,0.839,0.827,0.4998246935531763,0.49915391614513077,0.5,20,9,77,0.83,0.842,0.735,0.5
75,0.845,0.842,0.5,0.5,0.846,0.84,0.838,0.828,0.49982868064618224,0.4991686382980334,0.5,20,9,78,0.83,0.842,0.735,0.5
76,0.843,0.839,0.5,0.5,0.843,0.838,0.838,0.826,0.49636096103024974,0.5004192566826359,0.5,20,9,79,0.83,0.842,0.735,0.5
77,0.844,0.84,0.5,0.5,0.844,0.836,0.835,0.825,0.49575325455372304,0.5004144621412333,0.5,20,9,80,0.83,0.842,0.735,0.5
78,0.846,0.839,0.5,0.5,0.843,0.838,0.839,0.828,0.5019216838376468,0.5032039890681109,0.5,20,9,81,0.83,0.841,0.735,0.5
79,0.847,0.842,0.5,0.5,0.842,0.838,0.838,0.829,0.5064077926917439,0.5031762923098839,0.5,20,9,82,0.832,0.842,0.735,0.5
80,0.847,0.841,0.5,0.5,0.841,0.839,0.838,0.829,0.503138676048657,0.5031276285182024,0.5,20,9,83,0.832,0.842,0.736,0.5
81,0.848,0.843,0.5,0.5,0.842,0.839,0.837,0.83,0.503090723997028,0.5024190206127827,0.5,20,9,84,0.832,0.842,0.736,0.5
82,0.842,0.841,0.5,0.5,0.844,0.84,0.838,0.832,0.5075778675276412,0.5018860154501692,0.5,20,9,85,0.828,0.838,0.735,0.5
83,0.847,0.841,0.5,0.5,0.842,0.837,0.839,0.828,0.5080852079204156,0.5018669811207898,0.5,20,9,86,0.829,0.842,0.735,0.5
84,0.845,0.842,0.5,0.5,0.844,0.834,0.836,0.825,0.5024911677442915,0.49870900978939664,0.5,20,9,87,0.827,0.841,0.735,0.5
