,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.791,0.572,0.5,0.5,0.807,0.756,0.756,0.767,[0.5 0.5],[0.56749437 0.5       ],[0.43933983 0.52407773],[0.42144441 0.5       ],0.5,20,7,3,0.5,0.5337471825331994,0.48170878110458826,0.4607222026046165
1,0.805,0.679,0.5,0.5,0.819,0.763,0.794,0.769,[0.52640689 0.52640689],[0.61260068 0.54946951],[0.52640689 0.58931606],[0.52640689 0.59363741],0.5,20,7,4,0.5264068897441496,0.5810350918880393,0.557861476862686,0.5600221477622174
2,0.818,0.807,0.5,0.5,0.82,0.803,0.833,0.812,[0.54318819 0.54318819],[0.58784211 0.56015025],[0.54318819 0.54318819],[0.58704799 0.54565859],0.5,20,7,5,0.5431881894062726,0.5739961804829101,0.5431881894062726,0.5663532894159884
3,0.8,0.787,0.5,0.5,0.808,0.796,0.835,0.806,[0.5557586 0.5557586],[0.57646052 0.55837793],[0.5557586 0.5557586],[0.58239358 0.56333633],0.5,20,7,6,0.5557586019988419,0.5674192240346876,0.5557586019988419,0.5728649545761678
4,0.802,0.796,0.5,0.5,0.811,0.807,0.828,0.792,[0.56591696 0.56591696],[0.58529778 0.57244779],[0.56591696 0.56591696],[0.59357902 0.5721901 ],0.5,20,7,7,0.5659169588399143,0.5788727872866388,0.5659169588399143,0.5828845612542208
5,0.8,0.805,0.5,0.5,0.809,0.805,0.831,0.816,[0.57449679 0.57449679],[0.5796871  0.57817669],[0.57449679 0.57449679],[0.58886247 0.57801029],0.5,20,7,8,0.5744967863088652,0.5789318963902508,0.5744967863088652,0.5834363808003594
6,0.803,0.798,0.5,0.5,0.81,0.808,0.836,0.813,[0.58195653 0.58195653],[0.59108104 0.58675505],[0.58195653 0.58195653],[0.59746465 0.58501354],0.5,20,7,9,0.58195652843061,0.5889180450340337,0.58195652843061,0.5912390956041803
7,0.808,0.779,0.5,0.5,0.811,0.807,0.835,0.813,[0.58857682 0.58857682],[0.6100619  0.59535486],[0.6241035 0.6241035],[0.63330247 0.59842032],0.5,20,7,10,0.5885768228075086,0.6027083788439174,0.6241034968821969,0.615861394668207
8,0.809,0.789,0.5,0.5,0.812,0.81,0.808,0.809,[0.59454263 0.59454263],[0.60145295 0.60049769],[0.59454263 0.59454263],[0.59937982 0.57779795],0.5,20,7,11,0.594542628725251,0.600975323566159,0.594542628725251,0.5885888824171477
9,0.808,0.809,0.5,0.5,0.819,0.807,0.799,0.802,[0.59998264 0.59998264],[0.60676226 0.6081671 ],[0.62870381 0.59998264],[0.63567076 0.6104392 ],0.5,20,7,12,0.599982639915076,0.6074646798406473,0.6143432237495083,0.6230549791591657
